country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2002,73.80082046362189,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2003,74.13202095761702,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2004,74.46267654042926,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2005,74.79263548487943,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2006,75.12198334410151,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2007,75.45078941074213,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2008,75.77891985016234,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2009,76.10691399984631,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2010,76.43480876844686,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2011,76.76252950963328,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2012,77.09004094251488,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2013,77.41732481287589,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2014,77.74435501426056,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2015,78.07105447218079,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2016,78.39740143558602,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2017,78.72343207706182,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2018,79.04901889362847,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2019,79.37424789444771,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2020,79.69894581832777,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2021,80.02319432433094,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of population using safely managed drinking water services,2022,80.3301824695162,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2000,51.58039616251683,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2001,51.81575271882487,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2002,52.05073349847963,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2003,52.28471521987981,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2004,52.51800816860628,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2005,52.71265800570701,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2006,52.90431930142221,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2007,53.09632557223415,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2008,53.28897267787252,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2009,53.48253614296038,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2010,53.67645603747413,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2011,53.87101485242273,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2012,54.06621070415527,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2013,54.26204810658574,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2014,54.46284467127179,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2015,54.66861421515539,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2016,54.87885480509193,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2017,55.09333161689691,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2018,55.31203322579663,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2019,55.53425034671688,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2020,55.76043447458657,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2021,55.7762566978822,Total,,%,,,,Total
Suriname,SR,SUR,740,Proportion of population using safely managed drinking water services,2022,55.79615202439912,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2000,99.39189889702548,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2001,99.40434823500483,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2002,99.41694543201017,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2003,99.42948645144939,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2004,99.44195951038128,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2005,99.4543575191767,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2006,99.46715702645476,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2007,99.48026028856965,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2008,99.4932015304874,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2009,99.50597335148531,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2010,99.52668481163658,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2011,99.54783015624022,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2012,99.56925043672196,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2013,99.59030640819803,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2014,99.61101067575926,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2015,99.63138741337821,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2016,99.65142492858553,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2017,99.67114085238353,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2018,99.69053302186529,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2019,99.7096130354211,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2020,99.72807241184512,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2021,99.73844576731945,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of population using safely managed drinking water services,2022,99.73887986575747,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2000,96.69999946090984,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2001,96.70000265350916,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2002,96.69999811820124,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2003,96.70000166176291,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2004,96.69999841355832,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2005,96.70000076274688,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2006,96.70000328464235,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2007,96.69999911099569,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2008,96.69999799716348,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2009,96.69999731389932,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2010,96.69999770629187,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2011,96.69999918828226,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2012,96.70000044879866,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2013,96.69999932283631,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2014,96.69999730116939,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2015,96.69999637396104,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2016,96.70000223313978,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2017,96.70000013408011,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2018,96.70000093164407,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2019,96.69999876666621,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2020,96.69999768250739,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2021,96.70000006519101,Total,,%,,,,Total
Switzerland,CH,CHE,756,Proportion of population using safely managed drinking water services,2022,96.70000185831819,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2000,35.99046031760813,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2001,37.02203988859755,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2002,38.07823015133489,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2003,39.15902956564261,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2004,40.26387592337854,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2005,41.39389503981266,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2006,42.54851695936075,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2007,43.72774064291204,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2008,44.93156328560325,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2009,46.15998579690736,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2010,47.41300293613347,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2011,48.52484723865677,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2012,49.36803663049419,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2013,50.20957627571651,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2014,51.04946639478602,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2015,51.88727095850432,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2016,52.72284776036982,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2017,53.55591108789991,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2018,54.38607002946471,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2019,55.21331119442818,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2020,55.23686452695436,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2021,55.26316674634874,Total,,%,,,,Total
Tajikistan,TJ,TJK,762,Proportion of population using safely managed drinking water services,2022,55.29210074752867,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2000,7.445968424656416,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2001,7.565111966747441,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2002,7.685638420229775,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2003,7.807324078355636,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2004,7.930175086471319,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2005,8.053966547069821,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2006,8.178931087327284,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2007,8.305074545141352,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2008,8.432630639301417,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2009,8.560682251902689,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2010,8.690156171146631,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2011,13.09969188870125,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2012,15.1638362286742,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2013,15.60484400919223,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2014,16.05057292228983,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2015,16.50109267058369,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2016,16.95745730629022,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2017,17.41952838388834,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2018,17.88740974210638,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2019,18.36120422283066,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2020,18.84101717369107,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2021,19.1294351424735,Total,,%,,,,Total
Togo,TG,TGO,768,Proportion of population using safely managed drinking water services,2022,19.41779043171287,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2000,29.24114722655431,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2001,29.24895896080698,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2002,29.25650214315174,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2003,29.26431531759717,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2004,29.27212724192653,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2005,29.29396662792015,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2006,29.31609631908191,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2007,29.34203941679468,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2008,29.37099597000685,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2009,29.39999292290528,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2010,29.42903458161854,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2011,29.45811778421926,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2012,29.47034626085378,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2013,29.47028712473218,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2014,29.46991435960528,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2015,29.46977040925398,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2016,29.46958583671451,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2017,29.46935997210387,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2018,29.4732143262293,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2019,29.48089495537786,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2020,29.49296466349569,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2021,29.50862047199662,Total,,%,,,,Total
Tonga,TO,TON,776,Proportion of population using safely managed drinking water services,2022,29.52870169524875,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2000,71.81362374729818,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2001,72.11096983722591,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2002,72.4046537401198,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2003,72.69499932034144,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2004,72.97704908432345,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2005,73.2337108569773,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2006,73.48809833971121,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2007,73.73965096645914,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2008,73.98867054721833,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2009,74.23516631438403,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2010,74.47888500249438,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2011,74.7203755912099,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2012,75.14003185254417,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2013,75.55633616093564,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2014,75.97001287260585,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2015,76.38257742142579,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2016,76.71289361992493,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2017,76.03083746130241,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2018,75.3363204139181,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2019,74.62857118623766,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2020,73.90692549244878,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2021,74.10628117438112,Total,,%,,,,Total
Tunisia,TN,TUN,788,Proportion of population using safely managed drinking water services,2022,74.30346031159338,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2000,66.66758830907492,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2001,67.8586887734471,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2002,69.06092228656323,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2003,70.27368790445622,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2004,71.49673692878378,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2005,73.1729874129951,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2006,74.86708399184941,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2007,76.57836945644006,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2008,78.30524532492194,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2009,80.04744662073568,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2010,81.80358304348022,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2011,83.57266953319615,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2012,85.35385798164103,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2013,87.14606910535802,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2014,88.94334853249801,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2015,90.74768271276669,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2016,92.28499387669693,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2017,93.68088244313606,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2018,94.79052683379081,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2019,94.81207151171182,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2020,94.83423669476001,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2021,94.8570560564328,Total,,%,,,,Total
Turkmenistan,TM,TKM,795,Proportion of population using safely managed drinking water services,2022,94.88054269530468,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2016,47.22444035673935,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2017,47.19711323379066,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2018,47.17151949531588,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2019,47.14765518734691,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2020,47.12533698663364,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2021,47.10447877217588,Total,,%,,,,Total
Turks and Caicos Islands,TC,TCA,796,Proportion of population using safely managed drinking water services,2022,47.08507717598388,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2000,7.669800513313558,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2001,7.692657469097018,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2002,7.715567732656998,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2003,7.759010885195958,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2004,7.813005829505755,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2005,7.866956005242959,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2006,7.920964118069278,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2007,7.974977996978795,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2008,8.028998037894242,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2009,8.082770113699913,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2010,8.136395229288061,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2011,8.18987454094726,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2012,8.24320639556964,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2013,8.296086379644505,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2014,8.347595332318271,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2015,8.397683471244841,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2016,8.446299318544641,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2017,8.493390468491519,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2018,8.53905946004658,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2019,8.58325508908046,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2020,8.625977168434705,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2021,8.66727593563701,Total,,%,,,,Total
Tuvalu,TV,TUV,798,Proportion of population using safely managed drinking water services,2022,8.707100611767109,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2000,2.29626287967983,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2001,2.735025266373034,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2002,3.27756273191477,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2003,3.840949634872985,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2004,4.425556446573347,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2005,5.030758685727172,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2006,5.65771078529133,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2007,6.305952978892157,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2008,6.976078113237509,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2009,7.667773011106292,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2010,8.381658368154147,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2011,9.117634282925502,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2012,9.876101303536592,Total,,%,,,,Total
Uganda,UG,UGA,800,Proportion of population using safely managed drinking water services,2013,10.65636883770555,Total,,%,,,,Total
